Item,Address,Latitude,Longitude
1951,"17480 SOUTHCENTER PKWY, TUKWILA, WA 98188, USA",47.4458114,-122.2601734
1952,"400 BELLEVUE SQ, 188, BELLEVUE, WA 98004, USA",,
1953,"3300 4TH AVE S, C, SEATTLE, WA 98134, USA",47.5740753,-122.3285759
1954,"3300 4th AVE S, C, SEATTLE, WA 98134, USA",47.5740753,-122.3285759
1955,"17333 SOUTHCENTER PKWY, TUKWILA, WA 98188, USA",47.447909,-122.2631092
1956,"19557 AURORA AVE N, SHORELINE, WA 98133, USA",47.7719277,-122.3465398
1957,"785 116TH AVE NE, BELLEVUE, WA 98004, USA",47.6167718,-122.1863009
1958,"375 RAINIER AVE S, RENTON, WA 98057, USA",47.47845,-122.2169314
1959,"32025 PACIFIC HWY S, FEDERAL WAY, WA 98003, USA",47.3141832,-122.3140039
1960,"17440 SE 272ND ST, COVINGTON, WA 98042, USA",47.3585283,-122.1083944
1961,"12801 AURORA AVE N, SEATTLE, WA 98133, USA",47.7225331,-122.3454338
1962,"12106 NE 124TH ST, KIRKLAND, WA 98034, USA",47.7096351,-122.1793461
1963,"8150 RAILROAD AVE SE, B, SNOQUALMIE, WA 98065, USA",,
1964,"1412 Harvard AVE, SEATTLE, WA 98122, USA",47.6133612,-122.3214093
1965,"2720 152ND AVE NE, REDMOND, WA 98052, USA",47.6346452,-122.137566
1966,"1507 PIKE PL, SEATTLE, WA 98101, USA",47.6086005,-122.3407212
1967,"6531 132ND AVE NE, KIRKLAND, WA 98033, USA",47.664701,-122.1655509
1968,"126 SW 148TH ST, BURIEN, WA 98166, USA",47.4719159,-122.3359517
1969,"1913 SW CAMPUS DR, FEDERAL WAY, WA 98023, USA",47.3002618,-122.3592593
1970,"10703 SE CARR RD, Renton, WA 98055, USA",47.4442293,-122.1973279
1971,"32627 SE REDMOND FALL CITY RD, Fall City, WA 98024, USA",47.5697688,-121.9055246
1972,"2600 SW THISTLE ST, SEATTLE, WA 98126, USA",47.53017,-122.3663877
1973,"908 12TH AVE, SEATTLE, WA 98122, USA",47.6107217,-122.3164279
1974,"13433 NE 20TH ST, Bellevue, WA 98005, USA",47.6277243,-122.1598636
1975,"17801 INTERNATIONAL BLVD, SeaTac, WA 98158, USA",47.4417426,-122.3009614
1976,"4220 UNIVERSITY WAY NE, SEATTLE, WA 98105, USA",47.6589834,-122.313007
1977,"620 AUBURN WAY S, AUBURN, WA 98002, USA",47.3015436,-122.224057
1978,"2701 BEACON AVE S, SEATTLE, WA 98144, USA",47.5790532,-122.3129176
1979,"3502 AUBURN WAY S, AUBURN, WA 98092, USA",47.2894097,-122.1820053
1980,"18650 42ND AVE S, Seattle, WA 98188, USA",47.5150416,-122.2807418
1981,"2001 98TH AVE NE, CLYDE HILL, WA 98004, USA",47.6278254,-122.210849
1982,"1900 W NICKERSON ST, 102, SEATTLE, WA 98119, USA",,
1983,"13780 NE 175TH ST, 104, WOODINVILLE, WA 98072, USA",,
1984,"17803 108TH AVE SE, RENTON, WA 98055, USA",47.44314,-122.1974621
1985,"1827 15TH AVE W, Seattle, WA 98119, USA",47.6354445,-122.3767131
1986,"401 NE NORTHGATE WAY, 1119, SEATTLE, WA 98125, USA",47.7050071,-122.3267169
1987,"17250 SOUTHCENTER PKWY, TUKWILA, WA 98188, USA",47.4489887,-122.2612931
1988,"1328 156th AVE NE, BELLEVUE, WA 98008, USA",47.6215782,-122.131853
1989,"1415 BROADWAY, SEATTLE, WA 98122, USA",47.6133731,-122.3209713
1990,"212 WESTLAKE AVE N, 101, SEATTLE, WA 98109, USA",,
1991,"633 SOUTHCENTER MALL, 2600, TUKWILA, WA 98188, USA",,
1992,"439 RAINIER AVE S, STE B, RENTON, WA 98057, USA",,
1993,"4730 CALIFORNIA AVE SW, SEATTLE, WA 98116, USA",47.5601384,-122.3864916
1994,"2626 NE 46TH ST, SEATTLE, WA 98105, USA",47.6618843,-122.2986603
1995,"4000 FACTORIA BLVD SE, BELLEVUE, WA 98006, USA",47.5749754,-122.1685303
1996,"22704 SE 4TH, #210, SAMMAMISH, WA 98074, USA",,
1997,"12725 LAKE CITY WAY NE, SEATTLE, WA 98125, USA",47.7218482,-122.2941885
1998,"12530 TOTEM LAKE BLVD NE, 136, KIRKLAND, WA 98034, USA",,
1999,"376 116TH AVE NE, BELLEVUE, WA 98004, USA",47.6164228,-122.1855085
2000,"15725 WESTMINSTER WAY N, Shoreline, WA 98133, USA",47.7438037,-122.3465428
2001,"10503 NE 4TH ST, BELLEVUE, WA 98004, USA",47.6135841,-122.199677
2002,"17037 SE 272ND ST, COVINGTON, WA 98042, USA",47.3577818,-122.113913
2003,"1261 AUBURN WAY N, Auburn, WA 98002, USA",47.3196799,-122.2218168
2004,"2212 N 45TH ST, SEATTLE, WA 98103, USA",47.6615379,-122.3316299
2005,"4229 UNIVERSITY WAY NE, SEATTLE, WA 98105, USA",47.6587923,-122.3133166
2006,"512 RAMSEY WAY, 101, KENT, WA 98032, USA",,
2007,"17875 REDMOND WAY, #200, REDMOND, WA 98052, USA",,
2008,"31827 PACIFIC HWY S, FEDERAL WAY, WA 98003, USA",47.3163862,-122.3138534
2009,"775 NW GILMAN BLVD, #A, ISSAQUAH, WA 98027, USA",47.543447,-122.0493591
2010,"1501 4th AVE, 114, SEATTLE, WA 98101, USA",47.6099976,-122.3377212
2011,"1645 140TH AVE NE, A1-A, BELLEVUE, WA 98005, USA",,
2012,"6257 3RD AVE NW, SEATTLE, WA 98107, USA",47.6758623,-122.3609952
2013,"1918 PIKE PL, SEATTLE, WA 98101, USA",47.6101103,-122.3427753
2014,"17171 BOTHELL WAY NE, A-130, LAKE FOREST PARK, WA 98155, USA",,
2015,"1906 POST ALLEY ALY, SEATTLE, WA 98101, USA",,
2016,"1716 N 45TH ST, SEATTLE, WA 98103, USA",47.6614926,-122.336844
2017,"7810 E GREENLAKE DR N, SEATTLE, WA 98103, USA",,
2018,"8319 GREENWOOD AVE N, SEATTLE, WA 98103, USA",47.6897312,-122.3554992
2019,"6415 8TH AVE NW, SEATTLE, WA 98107, USA",47.6758102,-122.3665308
2020,"9201 HOLMAN RD NW, SEATTLE, WA 98117, USA",47.6968286,-122.3723723
2021,"16005 INTERNATIONAL BLVD, C, SEATAC, WA 98188, USA",,
2022,"155 108th AVE NE, 101, Bellevue, WA 98004, USA",,
2023,"202 W GOWE ST, C, KENT, WA 98032, USA",,
2024,"10256 16th AVE SW, SEATTLE, WA 98146, USA",47.510226,-122.3546981
2025,"1325 E MADISON ST, SEATTLE, WA 98122, USA",47.6135323,-122.3144552
2026,"35002 PACIFIC HWY S, A103, FEDERAL WAY, WA 98003, USA",,
2027,"101 SW 41ST ST, H, Renton, WA 98057, USA",,
2028,"1616 S. 325th ST., FEDERAL WAY, WA 98003, USA",47.3109869,-122.3122038
2029,"14420 468th AVE SE, NORTH BEND, WA 98045, USA",47.4688834,-121.7157175
2030,"1379 SOUTHCENTER MALL BLVD, TUKWILA, WA 98188, USA",,
2031,"660 NW GILMAN BLVD, ISSAQUAH, WA 98027, USA",47.5431389,-122.0472377
2032,"111 YESLER WAY, SEATTLE, WA 98104, USA",47.6015963,-122.3332514
2033,"23823 NE 22ND ST, SAMMAMISH, WA 98074, USA",47.6287042,-122.0209353
2034,"33645 20TH AVE S, FEDERAL WAY, WA 98003, USA",47.2989195,-122.3086725
2035,"17150 116th AVE SE, RENTON, WA 98058, USA",47.449172,-122.1852465
2036,"2508 ALKI AVE SW, SEATTLE, WA 98116, USA",47.5807935,-122.4057853
2037,"1055 SUNSET BLVD NE, RENTON, WA 98056, USA",47.5006977,-122.1900765
2038,"6754 MARTIN LUTHER KING JR WAY S, 104, Seattle, WA 98118, USA",,
2039,"1043 S JACKSON ST, #104, SEATTLE, WA 98104, USA",,
2040,"7714 AURORA AVE N, SEATTLE, WA 98103, USA",47.6849559,-122.3446685
2041,"4509 UNIVERSITY WAY NE, SEATTLE, WA 98105, USA",47.6616396,-122.313298
2042,"600 5TH AVE S, 505, SEATTLE, WA 98104, USA",,
2043,"25817 104TH AVE SE, KENT, WA 98030, USA",47.3706871,-122.2034137
2044,"5335 NE 4TH ST, 1, RENTON, WA 98059, USA",,
2045,"2001 E UNION ST, SEATTLE, WA 98122, USA",47.6127008,-122.3057622
2046,"5041 WILSON AVE S, SEATTLE, WA 98118, USA",47.5557436,-122.2706585
2047,"656 NW 85TH ST, Seattle, WA 98117, USA",47.6908981,-122.3657352
2048,"502 S KING ST, SEATTLE, WA 98104, USA",47.5984743,-122.327443
2049,"1430 S 330TH ST, FEDERAL WAY, WA 98003, USA",47.3061849,-122.3151501
2050,"6847 S 180TH ST, TUKWILA, WA 98188, USA",47.4407818,-122.2471432
2051,"31717 PACIFIC HWY S, FEDERAL WAY, WA 98003, USA",47.3168905,-122.3138223
2052,"23839 PACIFIC HWY S, DES MOINES, WA 98198, USA",47.3871748,-122.2968119
2053,"515 S MICHIGAN ST, Seattle, WA 98108, USA",47.54568,-122.3276373
2054,"1815 N 45TH ST, SEATTLE, WA 98103, USA",47.6609058,-122.3357127
2055,"938 110TH AVE NE, #5, BELLEVUE, WA 98004, USA",,
2056,"10545 SE CARR RD, Renton, WA 98055, USA",47.4443747,-122.1998508
2057,"121 E BOSTON ST, SEATTLE, WA 98102, USA",47.6380783,-122.3263767
2058,"958 111th AVE NE, #101, BELLEVUE, WA 98004, USA",,
2059,"500 BELLEVUE WAY NE, BELLEVUE, WA 98004, USA",47.6143962,-122.2010852
2060,"12600 120TH AVE NE, KIRKLAND, WA 98034, USA",47.7132666,-122.1789356
2061,"1101 OUTLET COLLECTION WAY SW, #1205, AUBURN, WA 98001, USA",,
2062,"816 E PIKE ST, SEATTLE, WA 98122, USA",47.6142036,-122.3212536
2063,"1536 PIKE PL, Seattle, WA 98101, USA",47.6094145,-122.3415568
2064,"2001 WESTLAKE AVE, SEATTLE, WA 98121, USA",47.615083,-122.3380756
2065,"2605 CALIFORNIA AVE SW, SEATTLE, WA 98116, USA",47.5809284,-122.3867822
2066,"1734 CENTRAL AVE S, KENT, WA 98032, USA",47.3635513,-122.229128
2067,"2000 BENSON RD S, Suite140, Renton, WA 98055, USA",,
2068,"511 S DEARBORN ST, Seattle, WA 98134, USA",47.5957477,-122.3274236
2069,"1013 NE 45TH ST, Seattle, WA 98105, USA",47.6610406,-122.3169288
2070,"2501 NE 75TH ST, Seattle, WA 98115, USA",47.6826997,-122.3002997
2071,"700 12TH AVE, Seattle, WA 98122, USA",47.6083139,-122.3162308
2072,"812 NE 65TH ST, Seattle, WA 98115, USA",47.6761457,-122.3190806
2073,"852 RAINIER AVE S, Seattle, WA 98144, USA",47.5946228,-122.3100668
2074,"3828 LAKE WASHINGTON BLVD NE, KIRKLAND, WA 98033, USA",47.6457054,-122.201328
2075,"1809 W MEEKER ST, KENT, WA 98032, USA",47.3815382,-122.2592104
2076,"706 Taylor AVE N, SEATTLE, WA 98109, USA",47.6256983,-122.345952
2077,"60 YESLER WAY, SEATTLE, WA 98104, USA",47.602075,-122.3357442
2078,"201 WESTLAKE AVE N, SEATTLE, WA 98109, USA",47.6199666,-122.3388784
2079,"1000 MADISON ST, SEATTLE, WA 98104, USA",47.6090339,-122.3261909
2080,"2522 5TH AVE, Seattle, WA 98121, USA",47.6179284,-122.345931
2081,"516 3RD AVE, Seattle, WA 98104, USA",47.6026438,-122.3305269
2082,"600 4TH AVE, SEATTLE, WA 98104, USA",47.6038904,-122.3300986
2083,"14818 INTERNATIONAL BLVD, #100, TUKWILA, WA 98168, USA",,
2084,"35317 314TH WAY SE, ENUMCLAW, WA 98022, USA",47.283408,-121.9259032
2085,"1722 BELLEVUE AVE, Seattle, WA 98122, USA",47.6170371,-122.3264422
2086,"200 WASHINGTON BLVD, ALGONA, WA 98001, USA",47.2778012,-122.2475496
2087,"100 3RD AVE SE, PACIFIC, WA 98047, USA",47.2642896,-122.2496137
2088,"1055 S GRADY WAY, RENTON, WA 98057, USA",47.4747318,-122.2047274
2089,"70 ANDOVER PARK W, TUKWILA, WA 98188, USA",47.4605734,-122.253806
2090,"6118 12TH AVE S, SEATTLE, WA 98108, USA",47.5481515,-122.3169044
2091,"10455 NE 5TH PL, 1, BELLEVUE, WA 98004, USA",,
2092,"12101 172nd AVE NE, REDMOND, WA 98052, USA",47.7083985,-122.1121372
2093,"3700 EAST VALLEY RD, RENTON, WA 98057, USA",47.4463702,-122.2174642
2094,"335 1st AVE SE, Issaquah, WA 98027, USA",47.5260069,-122.0350611
2095,"2645 S 298TH ST, FEDERAL WAY, WA 98003, USA",47.3346856,-122.2982377
2096,"918 SW 152ND ST, Seattle, WA 98166, USA",47.4668972,-122.3464134
2097,"15410 MAIN ST NE, D, Duvall, WA 98019, USA",,
2098,"2431 MAPLE VALLEY HWY, Renton, WA 98057, USA",47.4773759,-122.1867123
2099,"5511 15TH AVE S, SEATTLE, WA 98108, USA",47.5523007,-122.3148322
2100,"4864 BEACON AVE S, SEATTLE, WA 98108, USA",47.5590509,-122.3037395
2101,"2552 BEACON AVE S, SEATTLE, WA 98144, USA",47.5797412,-122.312325
2102,"8801 ROOSEVELT WAY NE, SEATTLE, WA 98115, USA",47.6922769,-122.3180011
2103,"21853 MARINE VIEW DR S, DES MOINES, WA 98198, USA",47.4064301,-122.3249263
2104,"5630 119TH AVE SE, BELLEVUE, WA 98006, USA",47.5518065,-122.1774672
2105,"1424 11th AVE, SEATTLE, WA 98122, USA",47.6137158,-122.3177532
2106,"2116 WESTERN AVE, SEATTLE, WA 98121, USA",47.6116138,-122.3452717
2107,"5458 SHILSHOLE AVE NW, SEATTLE, WA 98107, USA",47.6677456,-122.3863959
2108,"312 S LUCILE ST, SEATTLE, WA 98108, USA",47.5535365,-122.3304308
2109,"6420 24TH AVE NW, SEATTLE, WA 98107, USA",47.6755791,-122.387334
2110,"829 N 10TH ST, RENTON, WA 98057, USA",47.4976376,-122.2038913
2111," SEAT-TAC INT'L AIRPORT, #SS-5, SEATAC, WA 98158, USA",,
2112,"328 15th AVE E, Seattle, WA 98112, USA",47.621446,-122.3124398
2113,"400 Costco DR, TUKWILA, WA 98188, USA",47.4453494,-122.2487203
2114,"7725 188th AVE NE, REDMOND, WA 98052, USA",47.6742424,-122.091565
2115,"14021 AMBAUM BLVD SW, #101, BURIEN, WA 98166, USA",,
2116,"515 MADISON ST, Seattle, WA 98104, USA",47.6067805,-122.330801
2117,"14330 LAKE CITY WAY NE, 101, SEATTLE, WA 98125, USA",,
2118,"9601 NE 24TH ST, CLYDE HILL, WA 98004, USA",47.6308785,-122.2116045
2119,"17620 140TH AVE SE, C-7, RENTON, WA 98058, USA",,
2120,"1416 E OLIVE WAY, Seattle, WA 98122, USA",47.6176107,-122.3265717
2121,"6966 COAL CREEK PKWY, NEWCASTLE, WA 98059, USA",,
2122,"18415 International BLVD, SEATAC, WA 98188, USA",47.437742,-122.2964043
2123,"1301 6TH AVE, Seattle, WA 98101, USA",47.6093214,-122.3332427
2124,"4444 CALIFORNIA AVE SW, SEATTLE, WA 98116, USA",47.5633303,-122.3864957
2125,"16244 CLEVELAND ST, REDMOND, WA 98052, USA",47.6738625,-122.124015
2126,"101 Nickerson ST, 200, Seattle, WA 98109, USA",47.6484655,-122.3552835
2127,"1424 E PINE ST, SEATTLE, WA 98122, USA",47.6154471,-122.312964
2128,"1521 SW 98TH ST, D, SEATTLE, WA 98106, USA",,
2129,"9650 14TH AVE SW, SEATTLE, WA 98106, USA",47.5159159,-122.3534894
2130,"14338 124TH AVE NE, KIRKLAND, WA 98034, USA",47.7306956,-122.1748856
2131,"33130 PACIFIC HWY S, FEDERAL WAY, WA 98003, USA",47.3044292,-122.312631
2132,"4700 BROOKLYN AVE NE, Seattle, WA 98105, USA",47.6634292,-122.3138755
2133,"11028 NE 8TH ST, BELLEVUE, WA 98004, USA",47.6175431,-122.192833
2134,"728 SOUTHCENTER MALL, 1480, TUKWILA, WA 98188, USA",,
2135,"305 1ST AVE N, ALGONA, WA 98001, USA",47.2790174,-122.2512992
2136,"103 CHERRY ST, Seattle, WA 98104, USA",47.6025843,-122.3339216
2137,"8420 GREENWOOD AVE N, B, Seattle, WA 98103, USA",,
2138,"660 FRONT ST N, B, ISSAQUAH, WA 98027, USA",,
2139,"10035 MAIN ST, BOTHELL, WA 98011, USA",47.7599392,-122.2057995
2140,"14515 NE 20th ST, L, BELLEVUE, WA 98007, USA",,
2141,"2424 7TH AVE W, SEATTLE, WA 98119, USA",47.6406841,-122.3656146
2142,"12067 124TH AVE NE, KIRKLAND, WA 98034, USA",47.7067595,-122.1766558
2143,"1 LAKESHORE PLZ, KIRKLAND, WA 98033, USA",47.675605,-122.2080783
2144,"90 Andover Park W, Tukwila, WA 98188, USA",47.4605778,-122.25345
2145,"31827 MILITARY RD S, AUBURN, WA 98001, USA",47.3161681,-122.2846998
2146,"125 S 348TH ST, 101, Federal Way, WA 98003, USA",,
2147,"1907 10TH AVE W, SEATTLE, WA 98119, USA",47.6362491,-122.370557
2148,"211 LENORA ST, Seattle, WA 98121, USA",47.6124863,-122.3424244
2149,"905 8TH AVE, SEATTLE, WA 98104, USA",47.6073387,-122.3281984
2150,"904 7TH AVE, 101, SEATTLE, WA 98104, USA",,
2151,"613 9TH AVE, SEATTLE, WA 98104, USA",47.6059309,-122.3253983
2152,"3810 Airport WAY S, Seattle, WA 98108, USA",47.5695373,-122.3222657
2153,"3700 S HUDSON ST, SUITE C1, SEATTLE, WA 98118, USA",,
2154,"8525 Greenwood AVE N, Seattle, WA 98103, USA",47.6912893,-122.355524
2155,"4417 Wallingford AVE N, SEATTLE, WA 98103, USA",47.6609368,-122.3365662
2156,"5240 UNIVERSITY WAY NE, #B, Seattle, WA 98105, USA",47.6677094,-122.3128126
2157,"2430 S 319TH PL, FEDERAL WAY, WA 98003, USA",47.3165507,-122.301334
2158,"17848 GARDEN WAY NE, WOODINVILLE, WA 98072, USA",47.7569466,-122.1546657
2159,"17304 SOUTHCENTER PKWY, TUKWILA, WA 98188, USA",47.4484042,-122.2617468
2160,"504 RAMSAY WAY, 109, KENT, WA 98032, USA",,
2161,"7345 164TH AVE NE, I-123, REDMOND, WA 98052, USA",,
2162,"15600 NE 8TH ST, J-2, BELLEVUE, WA 98008, USA",,
2163,"6100 E LAKE SAMMAMISH PKWY SE, C, ISSAQUAH, WA 98029, USA",,
2164,"17017 SE 270TH PL, 114, COVINGTON, WA 98042, USA",,
2165,"7345 164th AVE NE, I-123, Redmond, WA 98052, USA",,
2166,"3910 FACTORIA SQUARE MALL SE, B9, BELLEVUE, WA 98006, USA",,
2167,"1429 12TH AVE, #B, SEATTLE, WA 98122, USA",,
2168,"526 2ND AVE, SEATTLE, WA 98104, USA",47.6022402,-122.332192
2169,"350 1ST AVE W, SEATTLE, WA 98119, USA",47.6219704,-122.3578701
2170,"11450 98TH AVE NE, Kirkland, WA 98033, USA",47.7035434,-122.2098276
2171,"4865 RAINIER AVE S, SEATTLE, WA 98118, USA",47.5581793,-122.2854376
2172,"3528 S FERDINAND ST, Seattle, WA 98118, USA",47.5582517,-122.2874904
2173,"1823 EASTLAKE AVE E, 160, SEATTLE, WA 98102, USA",47.6353221,-122.3255865
2174,"617 NW RICHMOND BEACH RD, SHORELINE, WA 98177, USA",47.7648447,-122.3643253
2175,"824 E PIKE ST, Seattle, WA 98122, USA",47.6142237,-122.3209901
2176,"19333 INTERNATIONAL BLVD, SEATAC, WA 98188, USA",47.429074,-122.2963015
2177,"12204 NE 124TH ST, KIRKLAND, WA 98034, USA",47.7095731,-122.1779738
2178,"1 16TH ST NE, Auburn, WA 98002, USA",47.3235588,-122.2297712
2179,"415 ELLINGSON RD, PACIFIC, WA 98047, USA",47.2717222,-122.2575765
2180,"22311 84TH AVE S, Kent, WA 98032, USA",47.4017509,-122.2288624
2181,"31622 PACIFIC HWY S, FEDERAL WAY, WA 98003, USA",47.3176583,-122.3110374
2182,"7200 FUN CENTER WAY, TUKWILA, WA 98188, USA",,
2183,"900 S 3RD ST, RENTON, WA 98057, USA",47.4797708,-122.2051066
2184,"1200 NE 112TH AVE, #C162, BELLEVUE, WA 98004, USA",,
2185,"2350 E UNION ST, SEATTLE, WA 98122, USA",47.6131269,-122.3016354
2186,"415 SENECA ST, Seattle, WA 98101, USA",47.6077653,-122.3333098
2187,"2212 S JACKSON ST, SEATTLE, WA 98144, USA",47.5995209,-122.3026691
2188,"1270 CARILLON PT, KIRKLAND, WA 98033, USA",47.6568768,-122.2075705
2189,"1201 2ND AVE, FLOOR 28, SEATTLE, WA 98101, USA",,
2190,"723 S CONCORD ST, SEATTLE, WA 98108, USA",47.5235052,-122.3243054
2191,"509 S 3RD ST, A, RENTON, WA 98057, USA",,
2192,"2046 WESTLAKE AVE N, 203, SEATTLE, WA 98109, USA",,
2193,"532 19TH AVE E, SEATTLE, WA 98112, USA",47.6240701,-122.3071717
2194,"135 S KING ST, SEATTLE, WA 98104, USA",47.5981384,-122.3325143
2195,"3460 156TH AVE NE, REDMOND, WA 98052, USA",47.6411671,-122.1315861
2196,"6800 35TH AVE NE, SEATTLE, WA 98115, USA",47.6780582,-122.2900568
2197,"3201 S 176TH ST, Seattle, WA 98188, USA",47.4442387,-122.2908319
2198,"5140 BALLARD AVE NW, Seattle, WA 98107, USA",47.6654648,-122.38188
2199,"5620 6TH AVE S, SEATTLE, WA 98108, USA",47.5519833,-122.3264304
2200,"1306 S KING ST, SEATTLE, WA 98144, USA",47.5984764,-122.3139293
2201,"12461 NE WOODINVILLE DR, WOODINVILLE, WA 98072, USA",47.753827,-122.1722232
2202,"4417 WALLINGFORD AVE N, B, Seattle, WA 98103, USA",47.6608652,-122.336399
2203,"907 NW BALLARD WAY, #100, Seattle, WA 98107, USA",47.6627903,-122.3692337
2204,"314 2ND AVE S, SEATTLE, WA 98104, USA",47.5995086,-122.331365
2205,"658 NE NORTHLAKE WAY, SEATTLE, WA 98105, USA",47.6546633,-122.321519
2206,"1914 OCCIDENTAL AVE S, SEATTLE, WA 98134, USA",47.5852072,-122.3327933
2207,"3201 4th AVE S, B, SEATTLE, WA 98134, USA",,
2208,"1222 S WELLER ST, A, SEATTLE, WA 98144, USA",,
2209,"14735 NE 145TH ST, WOODINVILLE, WA 98072, USA",47.7328652,-122.144418
2210,"1520 PIKE PL, Seattle, WA 98101, USA",47.6092405,-122.3412642
2211,"677 120TH AVE NE, BELLEVUE, WA 98005, USA",47.6162309,-122.1808153
2212,"33501 1st WAY S, FEDERAL WAY, WA 98003, USA",47.3004813,-122.3304856
2213,"925 SENECA ST, Seattle, WA 98101, USA",47.6099515,-122.3271989
2214,"2406 10TH AVE E, SEATTLE, WA 98102, USA",47.6415551,-122.3199005
2215,"8072 RAILROAD AVE SE, SNOQUALMIE, WA 98065, USA",47.528078,-121.8245273
2216,"7324 NE 175TH ST, A, KENMORE, WA 98028, USA",47.7566952,-122.2424902
2217,"1250 ALASKAN WAY, SEATTLE, WA 98101, USA",47.6059225,-122.3396606
2218,"15820 MAIN ST NE, Duvall, WA 98019, USA",47.7428446,-121.9854391
2219,"7755 SEAVIEW AVE NW, Seattle, WA 98117, USA",47.6855164,-122.4036693
2220,"601 SUMMIT AVE E, #103, Seattle, WA 98102, USA",,
2221,"2121 QUEEN ANNE AVE N, SEATTLE, WA 98109, USA",47.6378377,-122.3571242
2222,"27313 PACIFIC HWY S, FEDERAL WAY, WA 98003, USA",47.3565521,-122.3099344
2223,"4302 SW ALASKA ST, SEATTLE, WA 98116, USA",47.561274,-122.387089
2224,"2809 THORNDYKE AVE W, SEATTLE, WA 98199, USA",47.6451897,-122.3831284
2225,"591 BATTERY ST, SEATTLE, WA 98121, USA",47.6171966,-122.3435168
2226,"201 MERCER ST, SEATTLE, WA 98109, USA",47.6240332,-122.3524179
2227,"7404 GREENWOOD AVE N, SEATTLE, WA 98103, USA",47.6827682,-122.3551089
2228,"5609 CORSON AVE S, SEATTLE, WA 98108, USA",47.5519677,-122.320439
2229,"621 UNION ST, SEATTLE, WA 98101, USA",47.6103382,-122.3327365
2230,"601 BROADWAY E, Seattle, WA 98102, USA",47.6243734,-122.321133
2231,"4401 WALLINGFORD AVE N, SEATTLE, WA 98103, USA",47.6604268,-122.3363818
2232,"15600 NE 8TH ST, Q-1, BELLEVUE, WA 98008, USA",,
2233,"17801 INTERNATIONAL BLVD, NS-17, SEATAC, WA 98158, USA",,
2234,"4559 UNIVERSITY WAY NE, Seattle, WA 98105, USA",47.6629612,-122.3132789
2235,"21930 SE 51ST ST, ISSAQUAH, WA 98029, USA",47.556042,-122.0484721
2236,"730 LAKE DR, ISSAQUAH, WA 98027, USA",47.5465018,-122.0480505
2237,"2001 NW SAMMAMISH RD, ISSAQUAH, WA 98027, USA",47.5511842,-122.0652139
2238,"845 LAKE DR, ISSAQUAH, WA 98027, USA",47.547611,-122.0504783
2239,"1801 10TH AVE NW, Issaquah, WA 98027, USA",47.5512243,-122.0529513
2240,"400 COSTCO DR, TUKWILA, WA 98188, USA",47.4453494,-122.2487203
2241,"7725 188TH AVE NE, REDMOND, WA 98052, USA",47.6742424,-122.091565
2242,"1045 LAKE DR, ISSAQUAH, WA 98027, USA",47.5492511,-122.0517034
2243,"1605 NW SAMMAMISH RD, ISSAQUAH, WA 98027, USA",47.550899,-122.0619232
2244,"611 SW 152nd ST, BURIEN, WA 98166, USA",47.4665624,-122.3424159
2245,"15940 AVONDALE RD NE, WOODINVILLE, WA 98077, USA",47.7448125,-122.0786894
2246,"14366 WOODINVILLE-REDMOND RD NE, REDMOND, WA 98052, USA",47.7311442,-122.139692
2247,"1929 NW TALUS DR, ISSAQUAH, WA 98027, USA",47.5315006,-122.0645662
2248,"4630 167TH AVE SE, Bellevue, WA 98006, USA",47.5588359,-122.1177779
2249,"43529 228TH AVE SE, Enumclaw, WA 98022, USA",47.2103745,-122.037718
2250,"19333 NORTH CREEK PKWY, Bothell, WA 98011, USA",47.7677339,-122.1858657
2251,"3100 S 192ND ST, SEATTLE, WA 98188, USA",47.4315225,-122.2943346
2252,"10032 MAIN ST, BOTHELL, WA 98011, USA",47.7602128,-122.206202
2253,"11613 124TH AVE NE, KIRKLAND, WA 98034, USA",47.7044784,-122.176279
2254,"3015 BEACON AVE S, SEATTLE, WA 98144, USA",47.5764982,-122.3100579
2255,"4455 148TH AVE NE, Bellevue, WA 98007, USA",47.6515,-122.1452087
2256,"612 2ND AVE, SEATTLE, WA 98104, USA",47.6027513,-122.332689
2257,"925 WESTLAKE AVE, Seattle, WA 98109, USA",47.627825,-122.3407428
2258,"31910 GATEWAY CENTER BLVD S, FEDERAL WAY, WA 98003, USA",47.3158443,-122.2996003
2259,"11215 NE 124TH ST, KIRKLAND, WA 98034, USA",47.7107482,-122.1908502
2260,"16038 W VALLEY HWY, Seattle, WA 98188, USA",,
2261,"400 ANDOVER PKWY W, TUKWILA, WA 98188, USA",,
2262,"11010 NE 8TH ST, BELLEVUE, WA 98004, USA",47.6178211,-122.1933548
2263,"9150 FORTUNA DR, Mercer Island, WA 98040, USA",47.5819865,-122.2144414
2264,"27116 167TH PL SE, #116, COVINGTON, WA 98042, USA",,
